,waktu,user,text,STOP_REMOVAL,STEMMING,label
317,2021-11-25 10:11:25+00:00,pejuang__muda, jelas sejak awal inisiatif skenario pembiayaan dan kepanitiaan penyelenggaraan formula menjadi domain pempr, inisiatif skenario pembiayaan kepanitiaan penyelenggaraan formula domain pempr,inisiatif skenario biaya panitia selenggara formula domain pempr,false
318,2021-11-25 10:11:17+00:00,nias2013, ada berita dari slovenia seorang nakes mengekspos ada vaksin air garam vaksin asli zat penyebab kanker, berita slovenia nakes mengekspos vaksin air garam vaksin asli zat penyebab kanker,berita slovenia nakes ekspos vaksin air garam vaksin asli zat sebab kanker,false
319,2021-11-25 10:11:11+00:00,hfnz9, jedi bajet khas agromakanan sangat penting time pandemik negara perlu bersedia utk resilient dalam memastikan makanan negara, jedi bajet khas agromakanan time pandemik negara bersedia utk resilient makanan negara,jedi bajet khas agromakanan time pandemik negara sedia utk resilient makan negara,false
320,2021-11-25 10:11:11+00:00,pak9, hari ini ada keluar berita tentang pembelian bailout konsesi aes zaman najib dengan harga kesuluruhan berjumlah rm668 , berita pembelian bailout konsesi aes zaman najib harga kesuluruhan rm668,berita beli bailout konsesi aes zaman najib harga kesuluruhan rm668,false
321,2021-11-25 10:11:08+00:00,republikaonline,dari peran sebagai musisi bio one ingin berencana serius terjun dunia musik,dari peran sebagai musisi bio one berencana serius terjun dunia musik,peran musisi bio one rencana serius terjun dunia musik,true
322,2021-11-25 10:11:08+00:00,ruvtile,wow temen gua keren banget bisa bikin editan siaran berita,wow temen gua keren banget bikin editan siaran berita,wow temen gua keren banget bikin edit siar berita,false
323,2021-11-25 10:11:07+00:00,rachmahnah, cipta kerja inkonstitusional buang tong sampah yang dibutuhkan rakyat indonesia adalah uu anti oligarki https, cipta kerja inkonstitusional buang tong sampah dibutuhkan rakyat indonesia uu anti oligarki,cipta kerja inkonstitusional buang tong sampah butuh rakyat indonesia uu anti oligarki,false
324,2021-11-25 10:11:07+00:00,devinrmd, menyatakan cipta kerja bertentangan dengan uud 1945, cipta kerja bertentangan uud 1945,cipta kerja tentang uud 1945,true
325,2021-11-25 10:11:07+00:00,willona_007, giliran sudah terjepit pakai tameng presiden jokowi camkan ini semua yang terkait formula sepenuhnya kewenangan pemprov dki , giliran terjepit pakai tameng presiden jokowi camkan terkait formula sepenuhnya kewenangan pemprov dki,gilir jepit pakai tameng presiden jokowi cam kait formula sepenuh wenang pemprov dki,true
326,2021-11-25 10:11:03+00:00,berita_tular,gara gara mahu beli hilux harga rm15 ribu peniaga rugi rm136 700,gara gara mahu beli hilux harga rm15 ribu peniaga rugi rm136 700,gara gara mahu beli hilux harga rm15 ribu niaga rugi rm136 700,false
327,2021-11-25 10:11:00+00:00,iraakoe, tito minta pemda percepat realisasi belanja apbd dan ini membutuhkan kerjasama semua komponen daerah agar, tito minta pemda percepat realisasi belanja apbd,tito pemda cepat realisasi belanja apbd,true
328,2021-11-25 10:10:53+00:00,acatsakti, strategi erick thohir bantu pengusaha kecil naik kelas dengan hadirnya sebagai menteri bumn ini telah membawa, strategi erick thohir bantu pengusaha kelas hadirnya menteri bumn membawa,strategi erick thohir bantu usaha kelas hadir menteri bumn bawa,true
329,2021-11-25 10:10:51+00:00,iraakoe, rakyat mendagri ini luar biasa begitu melihat data serapan apbd daerah daerah realisasi nya diatas , rakyat mendagri data serapan apbd daerah daerah realisasi nya diatas,rakyat mendagri data serap apbd daerah daerah realisasi nya atas,true
330,2021-11-25 10:10:50+00:00,fenstayo, beritaterkini kedatangan tahap 126 127 dan 128 indonesia terima 5.7 juta dosis vaksin covid pfizer selengkap, beritaterkini kedatangan tahap 126 127 128 indonesia terima 5.7 juta dosis vaksin covid pfizer selengkap,beritaterkini datang tahap 126 127 128 indonesia terima 5 7 juta dosis vaksin covid pfizer lengkap,true
331,2021-11-25 10:10:49+00:00,beritamanado,berita terbaru nataru sulut ibadah tetap gereja kembang gubernur sulut,berita terbaru nataru sulut ibadah gereja kembang gubernur sulut,berita baru nataru sulut ibadah gereja kembang gubernur sulut,true
332,2021-11-25 10:10:47+00:00,iraakoe, agan1 mendagri tito karnavian meminta seluruh kepala daerah untuk mempercepat realisasi apbd, agan1 mendagri tito karnavian kepala daerah mempercepat realisasi apbd,agan1 mendagri tito karnavian kepala daerah cepat realisasi apbd,true
333,2021-11-25 10:10:47+00:00,ana_ibnuali____,berita kapan ini kak,berita kak,berita kak,false
334,2021-11-25 10:10:45+00:00,infocovid19_id,beritaterkini kedatangan tahap 126 127 dan 128 indonesia terima 5.7 juta dosis vaksin covid pfizer selen,beritaterkini kedatangan tahap 126 127 128 indonesia terima 5.7 juta dosis vaksin covid pfizer selen,beritaterkini datang tahap 126 127 128 indonesia terima 5 7 juta dosis vaksin covid pfizer selen,true
335,2021-11-25 10:10:36+00:00,andracadabra1, rakyat mendagri ini luar biasa begitu melihat data serapan apbd daerah daerah realisasi nya diatas , rakyat mendagri data serapan apbd daerah daerah realisasi nya diatas,rakyat mendagri data serap apbd daerah daerah realisasi nya atas,true
336,2021-11-25 10:10:36+00:00,lacukamamo, ada berita dari slovenia seorang nakes mengekspos ada vaksin air garam vaksin asli zat penyebab kanker, berita slovenia nakes mengekspos vaksin air garam vaksin asli zat penyebab kanker,berita slovenia nakes ekspos vaksin air garam vaksin asli zat sebab kanker,false
337,2021-11-25 10:10:35+00:00,rshaaaar, dyson tamatkan hubungan dengan pembekalnya malaysia atas dakwaan buruh paksa awaninews awani745, dyson tamatkan hubungan pembekalnya malaysia dakwaan buruh paksa awaninews awani745,dyson tamat hubung bekal malaysia dakwa buruh paksa awaninews awani745,true
338,2021-11-25 10:10:34+00:00,abdi_nagari, berdasarkan data yang ditampilkan tito realisasi belanja pemprov sumut masih rp9.51 triliun dari total anggaran rp13.9 triliun, berdasarkan data ditampilkan tito realisasi belanja pemprov sumut rp9.51 triliun total anggaran rp13.9 triliun,dasar data tampil tito realisasi belanja pemprov sumut rp9 51 triliun total anggar rp13 9 triliun,true
339,2021-11-25 10:10:32+00:00,pooogerl_,tiap buka tiktok atau explore instagram muncul berita gajelas dody mayang dan warisan ajgggg blm 40hari woi udah ,buka tiktok explore instagram muncul berita gajelas dody mayang warisan ajgggg blm 40hari woi udah,buka tiktok explore instagram muncul berita gajelas dody mayang waris ajgggg blm 40hari woi udah,false
340,2021-11-25 10:10:32+00:00,nbellamasr_, kit ujian covid boleh dibeli serendah rm4.90 menteri awaninews awani745, kit ujian covid dibeli serendah rm4.90 menteri awaninews awani745,kit uji covid beli serendah rm4 90 menteri awaninews awani745,true
341,2021-11-25 10:10:31+00:00,onlyoneaff, hutan mangrove tersebut bakal dipamerkan presiden joko widodo jokowi dalam konferensi tingkat tinggi the group twenty , hutan mangrove bakal dipamerkan presiden joko widodo jokowi di konferensi tingkat the group twenty,hutan mangrove pamer presiden joko widodo jokowi konferensi tingkat the group twenty,true
342,2021-11-25 10:10:30+00:00,bungfrankz, jelas sejak awal inisiatif skenario pembiayaan dan kepanitiaan penyelenggaraan formula menjadi domain pempr, inisiatif skenario pembiayaan kepanitiaan penyelenggaraan formula domain pempr,inisiatif skenario biaya panitia selenggara formula domain pempr,true
343,2021-11-25 10:10:30+00:00,pertamadewi,opsi untuk berita ini pengen punya robot comen gimana carany yah,opsi berita pengen robot comen gimana carany yah,opsi berita ken robot comen gimana carany yah,false
344,2021-11-25 10:10:22+00:00,flitz_please, dyson tamatkan hubungan dengan pembekalnya malaysia atas dakwaan buruh paksa awaninews awani745, dyson tamatkan hubungan pembekalnya malaysia dakwaan buruh paksa awaninews awani745,dyson tamat hubung bekal malaysia dakwa buruh paksa awaninews awani745,true
345,2021-11-25 10:10:19+00:00,andracadabra1, agan1 mendagri tito karnavian meminta seluruh kepala daerah untuk mempercepat realisasi apbd, agan1 mendagri tito karnavian kepala daerah mempercepat realisasi apbd,agan1 mendagri tito karnavian kepala daerah cepat realisasi apbd,true
346,2021-11-25 10:10:18+00:00,rezkhy_ully,tal sedih dgr ini berita sngat salah btul smpe bunuh org nih,tal sedih dgr berita sngat salah btul smpe bunuh org nih,tal sedih dgr berita sngat salah btul smpe bunuh org nih,false
347,2021-11-25 10:10:11+00:00,nikasyrvf, roti gardenia naik harga bermula disember awaninews awani745, roti gardenia harga disember awaninews awani745,roti gardenia harga sember awaninews awani745,true
348,2021-11-25 10:10:10+00:00,gendon210, mengatakan bhw program2 unggulan kadin ini dpt membantu pemulihan ekonomi dri pandemi covid puan menegaska, bhw program2 unggulan kadin dpt membantu pemulihan ekonomi dri pandemi covid puan menegaskan,bhw program2 unggul kadin dpt bantu pulih ekonomi dri pandemi covid puan,true
349,2021-11-25 10:10:10+00:00,beritasatu,ini 4 fungsi vaksinasi covid,ini 4 fungsi vaksinasi covid,4 fungsi vaksinasi covid,true
350,2021-11-25 10:10:10+00:00,nnaimaaaaa, muzik kuat dari pesta kahwin jadi punca ekor ayam mati akibat serangan jantung awaninews awani, muzik kuat pesta kahwin punca ekor ayam mati akibat serangan jantung awaninews awani,muzik kuat pesta kahwin punca ekor ayam mati akibat serang jantung awaninews awan,true
351,2021-11-25 10:10:08+00:00,naj_2709, rakyat mendagri ini luar biasa begitu melihat data serapan apbd daerah daerah realisasi nya diatas , rakyat mendagri data serapan apbd daerah daerah realisasi nya diatas,rakyat mendagri data serap apbd daerah daerah realisasi nya atas,true
352,2021-11-25 10:10:08+00:00,nikasyrvf, wanita itu didakwa telah menganiaya mangsa sehingga menyebabkannya mengalami kecederaan fizikal dan emosi awaninews awani, wanita didakwa menganiaya mangsa menyebabkannya mengalami kecederaan fizikal emosi awaninews awani,wanita dakwa aniaya mangsa sebab alami cedera fizikal emosi awaninews awan,true
353,2021-11-25 10:10:06+00:00,aprilianel,ada pulsa 100rb buat 20orang ajak teman follow dennyja world dapatkan kisah inspiratif berita tips amp poll,pulsa 100rb 20orang ajak teman follow dennyja world dapatkan kisah inspiratif berita tips amp poll,pulsa 100rb 20orang ajak teman follow dennyja world dapat kisah inspiratif berita tips amp poll,false
354,2021-11-25 10:10:06+00:00,anggitawiryo, semua terkait formula tanggung jawab pemprov dki kasihan anies baswedan selalu disalahkan terus padahal anies kan , terkait formula tanggung pemprov dki kasihan anies baswedan disalahkan anies,kait formula tanggung pemprov dki kasihan anies baswedan salah anies,false
355,2021-11-25 10:10:05+00:00,antarabiz,cashlez dan lumbung dana kerja sama gencarkan pembiayaan mikro,cashlez lumbung dana kerja gencarkan pembiayaan mikro,cashlez lumbung dana kerja gencar biaya mikro,true
356,2021-11-25 10:10:04+00:00,antarabiz,ihsg ditutup menguat dipimpin sektor transportasi dan logistik,ihsg ditutup menguat dipimpin sektor transportasi logistik,ihsg tutup kuat pimpin sektor transportasi logistik,true
357,2021-11-25 10:10:03+00:00,mmckalteng,wagub kalteng sampaikan langkah langkah yang dilakukan pemprov bersama pemerintah daerah untuk penanganan banjir ,wagub kalteng sampaikan langkah langkah yang dilakukan pemprov bersama pemerintah daerah untuk penanganan banjir,wagub kalteng langkah langkah pemprov perintah daerah tangan banjir,true
358,2021-11-25 10:10:01+00:00,beruang_dohyon,samaaaaaa seneng sih tapi mau berita comeback segeraaa mau liat karya baru mereka,samaaaaaa seneng sih berita comeback segeraaa liat karya,samaaaaaa neng sih berita comeback segeraaa liat karya,false
359,2021-11-25 10:09:59+00:00,fynjung,ibunya bilang kalau tidak akan mencabut laporan semua itu sebagai efek jera terhadap anaknya karena dinilai sudah sangat keterlaluan,ibunya bilang kalau tidak akan mencabut laporan semua itu sebagai efek jera terhadap anaknya karena dinilai sudah sangat keterlaluan,ibu bilang cabut lapor efek jera anak nilai,true
360,2021-11-25 10:09:51+00:00,walian76, gubernur ridwan kamil pemimpin inovatif indonesia award 2021, gubernur ridwan kamil pemimpin inovatif indonesia award 2021,gubernur ridwan kamil pimpin inovatif indonesia award 2021,true
361,2021-11-25 10:09:49+00:00,hendrib33599658, sajak one got sudah cium bau2 penjara one got mau coba lempar tai nya pak jokowi setelah kpk bersuara dan sepupunya , sajak one got cium bau2 penjara one got coba lempar tai nya jokowi kpk bersuara sepupunya,sajak one got cium bau2 penjara one got coba lempar tai nya jokowi kpk suara sepupu,false
362,2021-11-25 10:09:49+00:00,aepishere, hutan mangrove tersebut bakal dipamerkan presiden joko widodo jokowi dalam konferensi tingkat tinggi the group twenty , hutan mangrove dipamerkan presiden joko widodo jokowi konferensi tingkat tinggi the group twenty,hutan mangrove pamer presiden joko widodo jokowi konferensi tingkat the group twenty,true
363,2021-11-25 10:09:47+00:00,nandagustiann, ganjar kita sibuk mikir upah buruh tapi lupa gaji guru, ganjar kita sibuk mikir upah buruh lupa gaji guru,ganjar sibuk mikir upah buruh lupa gaji guru,true
364,2021-11-25 10:09:47+00:00,isroyani5, berrti udah bisa hukum mati itu koruptor bansos, berrti udah hukum mati koruptor bansos,berrti udah hukum mati koruptor bansos,false
365,2021-11-25 10:09:42+00:00,republikaonline,gubernur bank sentral baru bertanggung jawab mengelola investasi publik,gubernur bank sentral baru bertanggung jawab mengelola investasi publik,gubernur bank sentral tanggung kelola investasi publik,true
366,2021-11-25 10:09:38+00:00,anang738841035, menyatakan cipta kerja bertentangan dengan uud 1945, cipta kerja bertentangan uud 1945,cipta kerja tentang uud 1945,true
367,2021-11-25 10:09:36+00:00,jaz_jedi, jedi bajet khas agromakanan sangat penting time pandemik negara perlu bersedia utk resilient dalam memastikan makanan negara, jedi bajet khas agromakanan time pandemik negara bersedia utk resilient makanan negara,jedi bajet khas agromakanan time pandemik negara sedia utk resilient makan negara,true
368,2021-11-25 10:09:34+00:00,riau1official,dinkes pekanbaru pastikan vaksinasi anak tahun belum bisa digelar akhir tahun ini,dinkes pekanbaru pastikan vaksinasi anak belum bisa digelar akhir tahun ini,dinkes pekanbaru pasti vaksinasi anak gelar,true
369,2021-11-25 10:09:29+00:00,carrramia,sebagai kroco pekerja seneng sih liat berita ini tapi bisa rata gitu gasih indonesia maap gapaham ekonomi,kroco pekerja seneng sih liat berita gitu gasih indonesia maap gapaham ekonomi,kroco kerja neng sih liat berita gitu gasih indonesia maap gapaham ekonomi,false
370,2021-11-25 10:09:26+00:00,junsuhfav,berita ini lebih akurat guys,berita akurat guys,berita akurat guys,false
371,2021-11-25 10:09:23+00:00,bangsa_pahlawan, mobil travel tabrak truk jalan lintas tengah muba satu tewas empat luka berat, mobil travel tabrak truk jalan lintas muba tewas luka berat,mobil travel tabrak truk jalan lintas muba tewas luka berat,true
372,2021-11-25 10:09:21+00:00,anggitawiryo, wah piye ini piyu solihin loe sdh semangat bet posting cebong bunuh diri massal junjungan dikonter berita , piye piyu solihin loe sdh semangat bet posting cebong bunuh massal junjungan dikonter berita,piye piyu solihin loe sdh semangat bet posting cebong bunuh massal junjung konter berita,false
373,2021-11-25 10:09:08+00:00,963medanfm, yg entertainment mengabarkan berita kurang baik tentang kondisi lisa blackpink pelantun lalisa tersebut dinyatak, yg entertainment mengabarkan berita kondisi lisa blackpink pelantun lalisa dinyatakan positif covid-19,yg entertainment abar berita kondisi lisa blackpink lantun lalisa nyata positif covid-19,true
374,2021-11-25 10:09:06+00:00,pejuang_subuh09, ada berita dari slovenia seorang nakes mengekspos ada vaksin air garam vaksin asli zat penyebab kanker, berita slovenia nakes mengekspos vaksin air garam vaksin asli zat penyebab kanker,berita slovenia nakes ekspos vaksin air garam vaksin asli zat sebab kanker,false
375,2021-11-25 10:09:06+00:00,hy_axlfa,berita pernikahan gua hundred hyun,berita pernikahan gua hundred hyun,berita nikah gua hundred hyun,false
376,2021-11-25 10:09:05+00:00,najhan96, roti gardenia naik harga bermula disember awaninews awani745, roti gardenia harga disember awaninews awani745,roti gardenia harga sember awaninews awani745,true
377,2021-11-25 10:09:03+00:00,julkiflijul086,presensi jurnalistik riset medsos dan deteksi hoax cara kita menyikapi dunia medsos dengan bijak jangan mudah terp,presensi jurnalistik riset medsos deteksi hoax menyikapi dunia medsos bijak mudah terp,presensi jurnalistik riset medsos deteksi hoax sikap dunia medsos bijak mudah terp,false
378,2021-11-25 10:09:02+00:00,simpullmati, halo stays indonesia tolong bantu sebarkan ini ini adalah akun fanbase indonesia untuk hyunjin stray kids akun ini akan, halo stays indonesia tolong bantu sebarkan akun fanbase indonesia hyunjin stray kids akun,halo stays indonesia tolong bantu sebar akun fanbase indonesia hyunjin stray kids akun,true
379,2021-11-25 10:09:02+00:00,detikcom,hutan mangrove tersebut bakal dipamerkan presiden joko widodo jokowi dalam konferensi tingkat tinggi the group ,hutan mangrove dipamerkan presiden joko widodo jokowi konferensi tingkat the group,hutan mangrove pamer presiden joko widodo jokowi konferensi tingkat the group,true
380,2021-11-25 10:09:01+00:00,mimienorsya, roti gardenia naik harga bermula disember awaninews awani745, roti gardenia harga disember awaninews awani745,roti gardenia harga sember awaninews awani745,true
381,2021-11-25 10:09:01+00:00,detikcom,arwa yang dikabarkan hanyut terbawa arus sungai cisanggarung ditemukan dalam kondisi tak bernyawa jasad arwa,arwa dikabarkan hanyut terbawa arus sungai cisanggarung ditemukan kondisi tidak bernyawa,arwa kabar hanyut bawa arus sungai cisanggarung temu kondisi nyawa,true
382,2021-11-25 10:08:50+00:00,ndronker, menyatakan cipta kerja bertentangan dengan uud 1945, cipta kerja bertentangan uud 1945,cipta kerja tentang uud 1945,true
383,2021-11-25 10:08:50+00:00,anggitawiryo, strategi erick thohir bantu pengusaha kecil naik kelas dengan hadirnya sebagai menteri bumn ini telah membawa, strategi erick thohir bantu pengusaha kelas hadirnya menteri bumn membawa,strategi erick thohir bantu usaha kelas hadir menteri bumn bawa,true
384,2021-11-25 10:08:49+00:00,sugiono_69, terkait isu pemilihan vanue formula akan ditentukan oleh presiden kami tegaskan semuanya merupakan tanggung jawab pemprov dki , terkait isu pemilihan vanue formula ditentukan presiden tegaskan tanggung jawab pemprov dki,kait isu pilih vanue formula tentu presiden tegas tanggung pemprov dki,true
385,2021-11-25 10:08:46+00:00,shaniaprn, udah muak banget sama berita rebutan harta orang udah meninggal, udah muak banget berita rebutan harta orang udah meninggal,udah muak banget berita rebut harta orang udah tinggal,false
386,2021-11-25 10:08:43+00:00,ngkongroses, 007 semua terkait formula tanggung jawab pemprov kadrun stress lageee , 007 terkait formula tanggung pemprov kadrun stress lageee,007 kait formula tanggung pemprov kadrun stress lageee,false
387,2021-11-25 10:08:43+00:00,bobby_ibrahim, kontras mengkritik jenderal dudung yang berencana turun tangan mencegah radikalisme, kontras mengkritik jenderal dudung berencana turun tangan mencegah radikalisme,kontras kritik jenderal dudung rencana turun tangan cegah radikalisme,true
388,2021-11-25 10:08:39+00:00,voidotid,gubernur dki jakarta anies baswedan meminta ikatan motor indonesia imi yang diketuai bambang soesatyo mengklarifi,gubernur dki jakarta anies baswedan ikatan motor indonesia imi diketuai bambang soesatyo mengklarifikasi,gubernur dki jakarta anies baswedan ikat motor indonesia imi tuai bambang soesatyo klarifikasi,true
389,2021-11-25 10:08:37+00:00,hitisunshine, dilihat dari berita brand tidak drop dan penalti debut film sadtrop dilanjut iklan tayang dimana mana sekarang , berita brand drop penalti debut film sadtrop dilanjut iklan tayang dimana,berita brand drop penalti debut film sadtrop lanjut iklan tayang mana,false
390,2021-11-25 10:08:37+00:00,luqman78, bus listrik damri jajal trayek menuju bandara soetta, bus listrik damri jajal trayek menuju bandara soetta,bus listrik damri jajal trayek bandara soetta,true
391,2021-11-25 10:08:37+00:00,andhikayog, dalam amar putusannya mk menyatakan uu cipta kerja dinilai cacat formil dan inkonstitusional bersyarat dengan menentukan, dalam amar putusannya mk menyatakan uu cipta kerja dinilai cacat formil inkonstitusional bersyarat menentukan,amar putus mk uu cipta kerja nilai cacat formil inkonstitusional syarat tentu,true
392,2021-11-25 10:08:28+00:00,syaliquee,aku takboleh lah baca berita macam sedih kita tahu kalau kita taktahu fck fck,takboleh baca berita sedih taktahu fck fck,takboleh baca berita sedih taktahu fck fck,false
393,2021-11-25 10:08:24+00:00,mpok_intan, strategi erick thohir bantu pengusaha kecil naik kelas dengan hadirnya sebagai menteri bumn ini telah membawa, strategi erick thohir bantu pengusaha kelas hadirnya menteri bumn membawa,strategi erick thohir bantu usaha kelas hadir menteri bumn bawa,true
394,2021-11-25 10:08:23+00:00,bibitapipaman,iya kan kaya ini apaan deh kenapa bahasa wibu dibawa2 sampe berita segala taunya singkatan,iya kaya deh bahasa wibu dibawa2 sampe berita taunya singkatan,iya kaya deh bahasa wibu dibawa2 sampe berita tau singkat,false
395,2021-11-25 10:08:12+00:00,tomtracker2, sepertinya ada yang panik terkait formula nih, panik terkait formula nih,panik kait formula nih,false
396,2021-11-25 10:08:03+00:00,voidotid,katanya ada penyusup yang coba,penyusup coba,susup coba,false
397,2021-11-25 10:08:02+00:00,andracadabra1, berdasarkan data yang ditampilkan tito realisasi belanja pemprov sumut masih rp9.51 triliun dari total anggaran rp13.9 triliun, berdasarkan data ditampilkan tito realisasi belanja pemprov sumut rp9.51 triliun total anggaran rp13.9 triliun,dasar data tampil tito realisasi belanja pemprov sumut rp9 51 triliun total anggar rp13 9 triliun,true
398,2021-11-25 10:08:02+00:00,2five02, sejak saya mengikuti berita perang saudara lebanon sampai perjanjian thaif awal 1990an luluh lantak negeri inda, mengikuti berita perang saudara lebanon perjanjian thaif 1990an luluh lantak negeri inda,ikut berita perang saudara lebanon janji thaif 1990an luluh lantak negeri inda,false
399,2021-11-25 10:08:00+00:00,tuankuya_rakyat,mendagri ini luar biasa begitu melihat data serapan apbd daerah daerah realisasi nya diatas ,mendagri data serapan apbd daerah daerah realisasi nya diatas,mendagri data serap apbd daerah daerah realisasi nya atas,true
400,2021-11-25 10:07:59+00:00,antaralampung,kevin marcus lolos dari pertarungan ketat menuju perempat final,kevin marcus lolos pertarungan ketat perempat final,kevin marcus lolos tarung ketat empat final,true
401,2021-11-25 10:07:57+00:00,nikasyrvf, kit ujian covid boleh dibeli serendah rm4.90 menteri awaninews awani745, kit ujian covid dibeli serendah rm4.90 menteri awaninews awani745,kit uji covid beli serendah rm4 90 menteri awaninews awani745,true
402,2021-11-25 10:07:56+00:00,mmckalteng,menteri sosial republik indonesia mensos tri rismaharini pimpin rapat tanggap darurat daerah terdampak banjir,menteri sosial republik indonesia mensos tri rismaharini pimpin rapat tanggap darurat daerah terdampak banjir,menteri sosial republik indonesia mensos tri rismaharini pimpin rapat tanggap darurat daerah dampak banjir,true
403,2021-11-25 10:07:53+00:00,kabarriaucom,para pelatih riau besok akan goyang dispora polri,pelatih riau besok goyang dispora polri,latih riau besok goyang spora polri,true
404,2021-11-25 10:07:51+00:00,nanahanna94, wanita itu didakwa telah menganiaya mangsa sehingga menyebabkannya mengalami kecederaan fizikal dan emosi awaninews awani, wanita didakwa menganiaya mangsa menyebabkannya mengalami kecederaan fizikal emosi awaninews awani,wanita dakwa aniaya mangsa sebab alami cedera fizikal emosi awaninews awan,true
405,2021-11-25 10:07:47+00:00,antaranews,jangan berpikir ingin membunuh kkb tetapi harus berpikir bagaimana melaksanakan tugas negara untuk amankan masyarakat,jangan berpikir membunuh kkb tetapi harus berpikir melaksanakan tugas negara amankan masyarakat,pikir bunuh kkb pikir laksana tugas negara aman masyarakat,true
406,2021-11-25 10:07:40+00:00,tumenggung_aan,asmara1701 tanpa ada psi berita tidak ramai salah benar urusan nanti,asmara1701 psi berita ramai salah urusan,asmara1701 psi berita ramai salah urus,false
407,2021-11-25 10:07:40+00:00,januardi_t, pemkab bener meriah apresiasi kembali beroperasinya wings air rembele kualanamu, pemkab bener meriah apresiasi beroperasinya wings air rembele kualanamu,pemkab bener riah apresiasi operasi wings air rembele kualanamu,true
408,2021-11-25 10:07:35+00:00,spandukjalaan, stafsus setneg semua terkait formula e tanggung jawab pemprov dki, stafsus setneg terkait formula e tanggung pemprov dki,stafsus setneg kait formula e tanggung pemprov dki,true
409,2021-11-25 10:07:35+00:00,kumham_kalbar,skb kesamaptaan bagi cpns dan catar tahun 2021,skb kesamaptaan cpns catar 2021,skb samapta cpns catar 2021,true
410,2021-11-25 10:07:33+00:00,mpok_intan, semua terkait formula tanggung jawab pemprov dki kasihan anies baswedan selalu disalahkan terus padahal anies kan , terkait formula tanggung pemprov dki kasihan anies baswedan disalahkan anies,kait formula tanggung pemprov dki kasihan anies baswedan salah anies,false
411,2021-11-25 10:07:32+00:00,yudiansyahjr,faldo tegaskan bukan jokowi yang putuskan venue formula e,faldo tegaskan bukan jokowi yang putuskan venue formula e,faldo tegas jokowi putus venue formula e,true
412,2021-11-25 10:07:30+00:00,fenstayo, beritaterkini kedatangan tahap 124 dan 125 indonesia terima 4.8 juta dosis vaksin covid selengkapnya, beritaterkini kedatangan tahap 124 125 indonesia terima 4.8 juta dosis vaksin covid,beritaterkini datang tahap 124 125 indonesia terima 4 8 juta dosis vaksin covid,true
413,2021-11-25 10:07:28+00:00,biofeb,bandung cimahi nanti malam besok pagi yakin bakal ada berita banjir,bandung cimahi malam besok pagi berita banjir,bandung cimahi malam besok pagi berita banjir,false
414,2021-11-25 10:07:21+00:00,mitchellealicia, halo stays indonesia tolong bantu sebarkan ini ini adalah akun fanbase indonesia untuk hyunjin stray kids akun ini akan, halo stays indonesia tolong bantu sebarkan akun fanbase indonesia hyunjin stray kids akun,halo stays indonesia tolong bantu sebar akun fanbase indonesia hyunjin stray kids akun,false
415,2021-11-25 10:07:17+00:00,garisoposisi, memerintahkan dpr dan pemerintah untuk memperbaiki cipta kerja dalam jangka waktu dua tahun ke depan bagaimana, memerintahkan dpr dan pemerintah memperbaiki cipta kerja dalam jangka dua tahun kedepan,perintah dpr perintah baik cipta kerja jangka depan,true
416,2021-11-25 10:07:16+00:00,ranggawidigda, hari ini banyak berita mengenai putusan mahkamah konstitusi tentang cipta kerja dengan judul yang cukup, berita putusan mahkamah konstitusi cipta kerja judul,berita putus mahkamah konstitusi cipta kerja judul,false
417,2021-11-25 10:07:15+00:00,tengkusamihah, roti gardenia naik harga bermula disember awaninews awani745, roti gardenia harga disember awaninews awani745,roti gardenia harga sember awaninews awani745,true
418,2021-11-25 10:07:14+00:00,devinrmd, sejak awal fpks dpr menolak cipta kerja sudah ingatkan bahwa dalam penyusunan harus cermat melibatkan banyak stakeholder, fpks dpr menolak cipta kerja ingatkan penyusunan cermat melibatkan stakeholder,fpks dpr tolak cipta kerja ingat susun cermat libat stakeholder,true
419,2021-11-25 10:07:14+00:00,infocovid19_id,beritaterkini kedatangan tahap 124 dan 125 indonesia terima 4.8 juta dosis vaksin covid selengkapnya,beritaterkini kedatangan tahap 124 125 indonesia terima 4.8 juta dosis vaksin covid,beritaterkini datang tahap 124 125 indonesia terima 4 8 juta dosis vaksin covid,true
420,2021-11-25 10:07:13+00:00,dewirahmis, terimakasih pak bamsoet yang sudah menjawab pertanyaan masyarakat tentang tujuan dan manfaat formula bagi masyarakat, terimakasih pak bamsoet yang sudah menjawab pertanyaan masyarakat tentang tujuan dan manfaat formula bagi masyarakat,terimakasih bamsoet masyarakat tuju manfaat formula masyarakat,true
421,2021-11-25 10:07:12+00:00,gurunpasir19,pengetatan arus perjalanan dari luar negeri juga dilakukan berikut ini aturannya,pengetatan arus perjalanan dari luar negeri juga dilakukan,ketat arus jalan negeri,true
422,2021-11-25 10:07:11+00:00,nenobangun,download lagu mp3 jaymes young infinity viral tiktok lengkap lirik dan terjemahan baca selengkapnya dan share,download lagu mp3 jaymes young infinity viral tiktok lengkap lirik terjemahan baca selengkapnya share,download lagu mp3 jaymes young infinity viral tiktok lengkap lirik terjemah baca lengkap share,false
423,2021-11-25 10:07:09+00:00,sapdin, nasib cipta kerja pasca putusan , nasib cipta kerja pasca putusan,nasib cipta kerja pasca putus,true
